leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
0,1,0,13.5869,3.7532,1.1362,1.8208,0.059498493,19.9000001,0,0.458782077,0,0,1
0,1,1,66.1055,2.8909,1.3284,2.023,0.059925422,19.9000001,1,0.698812783,1,1,1
0,1,1,13.9329,5.7643,1.5432,2.5852,0.047046918,19.9000001,0,0.673007786,0,0,1
0,0,0,69.5304,3.127,1.3432,2.4665,0.02206373,19.9000001,1,0.914814353,1,1,1
0,0,1,13.4545,4.3676,1.4282,2.3859,0.121743657,19.9000001,0,0.865560532,0,1,1
0,1,0,65.7638,3.1608,1.4745,2.1173,0.042941559,19.9000001,1,0.719896674,1,1,1
1,1,0,13.5443,2.5318,1.1042,1.9604,0.55111742,19.9000001,0,0.974246502,0,1,1
0,1,0,14.4645,3.4221,1.1917,2.3807,0.199585184,19.9000001,0,0.738219202,0,1,1
0,0,1,13.7332,5.5636,1.7011,2.7457,0.092483908,19.9000001,0,0.930746019,0,0,1
0,0,1,68.7853,3.4273,1.3322,1.9783,0.093089655,19.9000001,0,0.624339819,1,0,1
0,1,0,14.0542,4.4679,1.0705,2.2149,0.097871102,19.9000001,0,0.664870143,0,0,1
0,1,0,14.821,7.6788,2.3268,3.5522,0.095634572,19.9000001,0,0.992181242,0,0,1
0,0,0,14.7962,5.0464,1.7618,2.9565,0.328469455,19.9000001,1,0.892280877,0,1,1
0,1,0,14.2984,4.8741,1.3333,2.7102,0.167753041,19.9000001,0,0.541130006,0,0,1
0,0,1,14.5691,4.7195,1.7021,2.4419,0.082070962,19.9000001,0,0.728568673,0,0,1
0,0,1,14.8544,3.5005,1.2412,2.1463,0.070585147,19.9000001,0,0.543688715,0,0,1
0,0,1,13.9762,2.0583,1.3932,1.6557,0.000779897,19.9000001,1,0.731283009,0,1,1
0,1,0,15.0047,3.7185,1.3012,2.3835,0.02848441,19.9000001,0,0.744750202,0,0,1
0,0,0,14.3712,3.6271,1.6624,2.2664,0.044436093,19.9000001,1,0.994840264,0,1,1
0,0,1,14.3522,3.1866,1.0384,2.5259,0.038732737,19.9000001,1,0.89345634,0,1,1
0,1,0,13.5565,2.3289,0.7563,2.3056,0.00168185,19.9000001,1,0.965103209,0,1,1
0,1,0,14.811,2.1602,0.9124,2.078,0.007609209,19.9000001,1,0.806427836,0,1,1
0,0,1,14.1225,3.453,2.2631,2.7853,0.004029032,19.9000001,1,0.985797286,0,1,1
0,1,1,13.8736,3.0359,1.8625,2.7087,0.00223446,19.9000001,1,0.965822697,0,1,1
0,0,0,13.756,2.6678,0.9938,2.2338,0.013499564,19.9000001,1,0.751336336,0,1,1
0,0,0,14.4113,4.0855,1.5858,2.1622,0.045270029,19.9000001,0,0.454842389,0,0,1
0,1,0,14.1794,4.2125,1.0807,2.3102,0.045996305,19.9000001,0,0.515501678,0,1,1
1,0,1,14.541,3.4657,1.4887,2.3382,0.255181909,19.9000001,0,0.935870767,0,1,1
0,1,0,13.9003,6.6885,2.5543,3.6259,0.033272661,19.9000001,0,0.880586267,0,1,1
0,1,0,13.574,6.1212,2.5064,4.7281,0.034801826,19.9000001,0,0.890674293,0,1,1
0,0,1,14.0313,3.524,1.8842,2.6571,0.036083613,19.9000001,0,1,0,1,1
0,1,1,13.6136,6.1234,2.4159,3.3283,0.08916083,19.9000001,1,0.969334543,0,1,1
0,0,0,14.015,3.1153,1.3979,2.091,0.092750624,19.9000001,1,0.911597729,0,1,1
0,1,0,14.0866,5.7713,2.0314,2.7219,0.066843666,19.9000001,1,0.909459889,0,0,1
0,0,1,13.9629,3.1295,0.9498,2.0254,0.01232552,19.9000001,0,0.430198312,0,0,1
0,1,0,15.202,3.5756,1.4379,1.9318,0.213327199,19.9000001,0,0.745636821,0,0,1
0,0,1,14.8747,3.8454,1.2614,2.1287,0.126254648,19.9000001,0,0.726517081,0,0,1
0,1,0,13.8478,3.9927,1.3042,2.245,0.073296838,19.9000001,0,0.690513909,0,0,1
0,0,0,14.3027,2.6611,0.9872,1.709,0.253141016,19.9000001,0,0.558925033,0,1,1
0,0,0,14.6471,4.2847,0.9263,1.98,0.025008364,19.9000001,0,0.49216035,0,0,1
0,0,0,14.6166,3.3271,1.2382,1.7267,0.118297003,19.9000001,0,0.526438475,0,0,1
0,0,0,13.9414,4.4228,0.9851,2.0447,0.016734332,19.9000001,0,0.297134608,0,0,1
0,1,0,14.4779,3.6689,1.0981,1.9458,0.064850561,19.9000001,0,0.479052961,0,0,1
0,1,1,14.6881,7.5415,2.78,3.2206,0.030922992,19.9000001,0,0.72816503,0,0,1
0,0,0,14.7037,5.6995,2.2681,3.2729,0.079483397,19.9000001,0,0.985978723,0,0,1
0,1,0,13.6841,6.1341,2.7003,3.9487,0.065952457,19.9000001,0,1,0,0,1
0,0,0,13.9164,3.1478,0.965,1.8058,0.03355753,19.9000001,0,0.4305695,0,0,1
0,0,0,14.4377,3.4098,1.1718,1.9126,0.096878313,19.9000001,0,0.87274152,0,1,1
0,0,1,13.5361,7.2826,1.7828,3.2294,0.054432221,19.9000001,0,0.930219114,0,0,1
0,1,0,14.5915,3.3081,1.2449,1.9393,0.065983623,19.9000001,0,0.850713253,0,0,1
0,0,1,13.6975,3.2296,0.9648,2.058,0.049227964,19.9000001,0,0.768000841,0,0,1
0,1,0,14.335,2.6761,1.2341,1.9748,0.016519008,19.9000001,1,0.622095644,0,1,1
0,1,0,14.1962,3.1008,1.5577,2.5998,0.01341204,19.9000001,1,0.904470742,0,1,1
0,0,0,14.0574,2.5612,1.6016,2.4477,0.010421557,19.9000001,1,1,0,1,1
0,1,0,14.1483,2.1479,1.3389,2.1325,0.026469611,19.9000001,1,0.998806775,0,1,1
0,1,0,13.937,4.5118,1.8897,3.3894,0.039807707,19.9000001,0,0.945045114,0,1,1
0,1,0,13.8597,3.6714,1.5709,1.9752,0.05355816,19.9000001,0,0.994655848,0,1,1
0,1,0,13.7777,2.5754,2.9497,1.9511,0.014886374,19.9000001,0,0.615489006,0,1,1
0,1,0,14.5367,3.1353,1.0451,1.9917,0.040972158,19.9000001,0,0.903620481,0,0,1
0,1,1,14.5967,3.7039,1.1494,2.5021,0.066905536,19.9000001,0,0.831154227,0,0,1
0,1,0,14.8142,3.7312,1.0746,2.2643,0.029383969,19.9000001,0,0.670145631,0,0,1
0,1,0,14.8764,2.7002,0.9588,1.8812,0.106820196,19.9000001,0,0.973086774,0,0,1
0,1,0,14.8779,2.9916,1.0021,1.893,0.052184783,19.9000001,0,0.526115417,0,1,1
0,1,0,13.9269,4.0175,0.9775,2.2498,0.01832425,19.9000001,0,0.836041629,0,0,1
0,1,0,14.7117,3.0758,0.9848,1.9099,0.079732455,19.9000001,0,0.848556042,0,0,1
0,0,1,14.7027,3.1541,0.6674,1.9156,0.037598535,19.9000001,0,0.521259665,0,0,1
0,1,0,13.7106,6.1408,2.2168,2.8189,0.0326171,19.9000001,0,0.62451297,0,0,1
0,0,0,14.7672,2.969,1.4098,1.9029,0.087795928,19.9000001,0,1,0,1,1
0,1,0,14.9192,5.0154,2.0235,2.8475,0.063381419,19.9000001,0,1,0,0,1
0,1,0,15.082,4.2348,1.7284,2.8157,0.176070809,19.9000001,0,0.995231569,0,1,1
0,1,1,14.9236,4.9736,1.7445,2.8852,0.095091,19.9000001,0,1,0,0,1
1,0,0,14.5338,3.1108,1.2959,2.1481,0.493924499,19.9000001,0,0.996708274,0,1,1
0,0,0,14.926,5.834,1.9775,2.4581,0.133471787,19.9000001,0,0.946616232,0,1,1
0,1,0,14.7718,4.523,1.76,3.063,0.082224235,19.9000001,0,0.976042926,0,0,1
0,1,0,14.7484,8.2357,2.8058,3.6617,0.025040004,19.9000001,0,0.982933939,0,0,1
0,1,0,14.9574,4.0922,1.4239,2.4446,0.047254201,19.9000001,0,0.920966864,0,0,1
0,1,0,14.5985,4.8998,1.7079,2.2948,0.137938827,19.9000001,0,0.983628869,0,1,1
0,1,0,13.6603,3.3699,1.2426,3.0853,0.082984999,19.9000001,1,0.99829793,0,1,1
0,0,0,14.1258,3.1717,1.2735,2.2011,0.074863017,19.9000001,1,0.999142587,0,1,1
0,0,0,13.9903,4.4694,1.8688,2.2863,0.100197993,19.9000001,0,0.996887028,0,1,1
1,1,0,13.7053,4.6663,1.7226,2.5344,0.511736333,19.9000001,0,0.927761137,0,1,1
1,1,0,14.1457,2.9092,1.169,1.681,0.464727789,19.9000001,0,0.967403769,0,1,1
1,0,0,14.4184,3.9873,1.6196,2.6974,0.502725661,19.9000001,0,0.99709487,0,1,1
0,0,1,14.7985,5.7292,1.9427,3.0488,0.083711185,19.9000001,0,1,0,0,1
0,0,0,13.906,5.5612,1.7765,2.583,0.131475627,19.9000001,0,0.982099891,0,0,1
0,0,0,14.5488,4.2208,1.6596,5.2853,0.156500876,19.9000001,0,1,0,0,1
0,0,0,13.9575,6.1099,2.7408,4.1184,0.055826616,19.9000001,0,0.995301366,0,0,1
0,0,1,14.6713,3.0977,1.7309,2.5777,0.041809514,19.9000001,1,1,0,1,1
0,1,0,14.1998,3.6461,1.2774,2.2203,0.048542932,19.9000001,0,0.815627515,0,1,1
0,1,0,14.0619,3.4126,1.8048,2.029,0.024505936,19.9000001,1,0.711703718,0,1,1
0,1,0,14.7038,3.2269,1.4365,2.1495,0.062956512,19.9000001,1,0.95198524,0,1,1
1,0,1,14.2797,3.1476,1.4043,2.0558,0.290846437,19.9000001,0,0.994942069,0,1,1
0,0,0,14.7681,6.5856,2.9894,3.9123,0.026949979,19.9000001,0,0.897033334,0,0,1
0,0,1,14.1999,2.9424,1.4245,2.3966,0.028028363,19.9000001,1,1,0,1,1
0,1,0,14.3474,4.1218,1.832,2.1964,0.074438572,19.9000001,1,0.994992137,0,1,1
0,0,0,14.4064,4.0902,1.8178,2.4514,0.04193275,19.9000001,1,1,0,1,1
0,0,0,14.1238,6.4644,1.8139,2.964,0.085635595,19.9000001,0,0.888304651,0,0,1
0,0,0,13.6914,4.7866,1.4104,2.4236,0.087200731,19.9000001,0,0.973212004,0,0,1
0,0,0,13.6022,6.1764,2.3303,3.2791,0.057270147,19.9000001,0,0.994390309,0,0,1
0,0,1,13.7155,6.7729,2.2471,2.9277,0.05466808,19.9000001,0,0.827353597,0,0,1
0,0,1,13.5462,6.2191,2.7298,5.9133,0.031034535,19.9000001,0,1,0,1,1
0,0,0,13.8713,5.7296,2.036,3.0561,0.096068859,19.9000001,0,1,0,0,1
0,0,0,13.6773,5.5555,2.0637,5.7277,0.036271781,19.9000001,0,1,0,0,1
0,1,1,14.0306,2.9319,1.0076,1.6213,0.088620588,19.9000001,1,1,0,1,1
1,1,1,13.9439,3.1019,1.2352,1.9622,0.446539342,19.9000001,0,0.989875078,0,1,1
1,0,0,13.889,2.8805,1.2046,2.1856,0.481863379,19.9000001,0,0.962427378,0,1,1
0,1,1,13.9133,3.0244,1.2505,1.7197,0.023423631,19.9000001,1,0.996720731,0,1,1
0,0,0,14.0075,4.2771,1.8627,2.2672,0.05082991,19.9000001,0,0.999705911,0,0,1
0,0,1,14.5001,3.0555,1.2433,2.1459,0.031379092,19.9000001,1,1,0,1,1
0,0,1,14.4784,4.8248,1.7294,3.5097,0.19204469,19.9000001,1,0.998152494,0,1,1
0,1,0,14.1994,6.0236,1.7278,2.8323,0.07854557,19.9000001,0,0.937490106,0,0,1
0,0,0,2.9521,4.3945,0.5747,1.5877,0.013888418,6.499999762,0,0.447245568,0,0,0
0,1,0,8.3488,3.5497,1.0503,1.6211,0.026638558,6.499999762,1,0.996586621,1,1,0
0,1,0,3.0031,4.4833,0.0167,1.6372,0.002730512,6.499999762,0,0.722170591,0,0,0
0,0,1,2.9794,4.1474,1.0611,1.546,0.005504464,6.499999762,0,0.783326089,0,0,0
0,0,1,8.0645,3.9338,2.2638,2.1414,0.018252837,6.499999762,0,1,1,1,0
0,1,0,2.9756,3.013,0.9895,1.5197,0.008200027,6.499999762,0,0.812355936,0,0,0
0,1,0,7.8394,5.0116,2.1668,2.6392,0.009656351,6.499999762,0,1,1,1,0
0,1,0,3.06,4.5287,0.8149,1.677,0.002745098,6.499999762,0,0.836923063,0,0,0
0,0,1,7.9541,4.4358,1.364,1.6796,0.011428069,6.499999762,0,1,1,1,0
0,1,0,2.9484,5.4264,1.6948,1.9879,0.003357753,6.499999762,0,0.769544244,0,0,0
0,1,1,7.8494,5.4981,4.8065,1.8263,0.008038831,6.499999762,0,0.999551296,1,0,0
0,0,0,2.9564,4.8325,2.022,1.8895,0.013022596,6.499999762,0,0.999679208,0,0,0
0,0,1,2.9306,4.2612,1.1986,2.0343,0.011567597,6.499999762,0,0.775238574,0,0,0
0,0,1,7.8816,5.5468,2.7165,2.5675,0.007498477,6.499999762,0,0.963600695,1,1,0
0,0,1,3.1456,2.6981,1.4758,1.4467,0.035668872,6.499999762,0,1,0,1,0
0,0,1,7.5898,7.4848,2.3432,2.5241,0.005520567,6.499999762,0,0.988251925,1,0,0
0,0,0,3.0719,4.586,0.812,2.4025,0.013574661,6.499999762,0,0.995275199,0,0,0
0,0,0,7.8431,6.0005,1.2579,1.9354,0.006974283,6.499999762,0,0.95197922,1,0,0
0,0,1,2.9551,4.5535,1.457,1.8246,0.029846705,6.499999762,0,0.979149222,0,0,0
0,1,0,7.9549,6.4979,0.8369,1.9232,0.007328816,6.499999762,0,0.943479359,1,0,0
0,0,1,3.0548,5.2049,1.7183,1.7932,0.014567238,6.499999762,0,1,0,0,0
0,1,0,8.009,4.9007,1.3264,1.628,0.008090898,6.499999762,0,0.990232825,1,1,0
0,1,0,3.051,5.2546,2.0695,1.7503,0.010914454,6.499999762,0,0.945958078,0,0,0
0,0,0,7.8571,4.7916,1.1812,1.6196,0.003054562,6.499999762,0,0.778998315,1,0,0
0,1,1,3.0712,4.0399,3.1094,1.6011,0.031160459,6.499999762,1,1,0,0,0
0,1,0,8.0939,5.3832,0.6805,1.6674,0.003805335,6.499999762,0,0.992515385,1,0,0
0,1,0,3.0245,4.8817,1.778,1.7041,0.015572822,6.499999762,0,0.987786233,0,0,0
0,1,0,8.1384,4.3269,0.7388,1.7117,0.005750516,6.499999762,0,0.99179858,1,0,0
0,1,1,8.0325,3.1488,1.0273,1.374,0.00581388,6.499999762,0,0.978062034,1,0,0
0,1,1,2.9166,6.5237,0.7106,2.1471,0.003805801,6.499999762,0,0.98974359,0,0,0
0,0,0,7.7328,4.6436,0.3298,1.6188,0.002715705,6.499999762,0,0.675282836,1,0,0
0,1,0,3.0256,6.2369,0.6786,1.9538,0.004131412,6.499999762,0,0.974564314,0,0,0
0,1,1,7.6745,3.7481,1.5896,1.8742,0.025148218,6.499999762,0,0.993343174,1,0,0
0,0,0,3.0002,4.9514,2.1568,2.2636,0.005166322,6.499999762,0,0.994367838,0,0,0
0,0,1,7.9367,4.9258,1.4171,2.1167,0.010117555,6.499999762,0,0.663931429,1,0,0
0,0,1,2.9273,5.7477,1.3491,2.4992,0.008984388,6.499999762,0,0.966540277,0,0,0
0,0,1,7.6299,4.8047,1.4218,1.8103,0.011481147,6.499999762,0,0.921420991,1,0,0
0,0,0,2.9426,4.6819,1.4238,1.7508,0.007850201,6.499999762,0,0.879424691,0,1,0
0,1,0,7.6945,4.7116,2.7259,1.6701,0.024563,6.499999762,0,0.979617178,1,0,0
0,0,0,3.1,4.5564,1.9112,1.504,0.006741935,6.499999762,0,0.986304462,0,1,0
0,1,0,7.5454,6.2173,1.4429,2.1008,0.008919342,6.499999762,0,0.983524501,1,0,0
0,0,1,7.5794,5.5343,1.2911,2.2555,0.004301132,6.499999762,0,0.984056294,1,0,0
0,0,1,7.6815,3.6631,0.7024,1.4594,0.008943566,6.499999762,0,0.46772784,1,0,0
0,0,1,7.6618,3.7079,1.038,1.5661,0.006003811,6.499999762,0,0.793366194,1,0,0
0,0,1,3.1738,3.1575,0.8807,1.5101,0.026687253,6.499999762,0,0.997818351,0,1,0
0,1,1,7.8398,4.4927,1.6083,2.3347,0.002614863,6.499999762,0,0.454141021,1,0,0
0,0,1,3.007,6.2823,0.1161,1.8818,0.003126039,6.499999762,0,0.943716049,0,0,0
0,0,1,7.902,3.8598,1.1174,1.6162,0.002885345,6.499999762,0,0.518970728,1,0,0
0,1,0,7.7303,3.4449,0.5782,1.4017,0.003402197,6.499999762,0,0.389751315,1,0,0
0,0,0,3.1768,4.7494,1.2636,1.5839,0.011709896,6.499999762,0,1,0,1,0
0,1,0,7.8686,3.7521,0.8892,1.7142,0.003850749,6.499999762,0,0.782396257,1,0,0
0,0,0,3.1243,3.6958,2.7746,1.9541,0.016867777,6.499999762,0,1,0,1,0
0,1,0,3.0038,5.3424,1.1666,1.6948,0.0094214,6.499999762,0,1,0,0,0
0,0,0,3.1857,3.7112,1.4835,1.8373,0.018834164,6.499999762,0,1,0,1,0
0,0,1,3.1332,3.245,1.3066,2.0235,0.028022468,6.499999762,1,1,0,1,0
0,1,0,3.014,5.9177,1.8771,2.7929,0.006005309,6.499999762,0,0.991100073,0,1,0
0,1,0,3.09,5.4828,3.059,3.3201,0.007346278,6.499999762,0,1,0,1,0
0,1,1,3.1487,4.9679,1.5851,1.5372,0.007939785,6.499999762,0,1,0,0,0
0,1,1,3.1643,4.8287,1.9495,1.7002,0.009891603,6.499999762,0,1,0,0,0
0,1,1,3.0286,4.2255,1.5301,2.3404,0.013603645,6.499999762,0,1,0,1,0
0,0,0,3.0762,5.1384,0.5961,1.807,0.01596125,6.499999762,0,0.969762087,0,0,0
0,1,0,3.1336,5.8218,9.1771,1.7373,0.008552464,6.499999762,0,0.998802245,0,0,0
0,0,1,2.9727,5.7714,1.5145,1.96,0.006290578,6.499999762,0,1,0,0,0
0,1,0,3.0936,4.6529,4.322,2.1141,0.011184381,6.499999762,0,1,0,1,0
0,0,1,3.0302,5.38,1.9463,2.2899,0.007788265,6.499999762,0,1,0,1,0
0,1,0,3.0564,7.1822,6.1411,3.1367,0.007721501,6.499999762,0,0.903057992,0,1,0
0,1,0,3.16,4.6055,2.459,1.8266,0.007974684,6.499999762,0,1,0,0,0
0,1,0,2.9052,7.5714,2.3598,2.772,0.00564505,6.499999762,0,0.989709496,0,1,0
0,1,0,2.9005,7.7093,1.1008,2.8428,0.005550766,6.499999762,0,0.9939605,0,1,0
0,0,1,2.9697,7.0965,1.2752,2.1195,0.004478567,6.499999762,0,0.942603469,0,0,0
0,0,0,3.1389,7.5285,3.0248,2.2729,0.005702635,6.499999762,0,0.955280781,0,0,0
0,0,1,2.9192,6.3327,1.0567,1.8024,0.003185804,6.499999762,0,0.915265322,0,0,0
0,0,0,3.0447,5.5725,1.1695,2.884,0.002693205,6.499999762,0,0.293265611,0,0,0
0,0,0,3.1577,3.8997,0,1.6688,0.00253349,6.499999762,0,0.345385015,0,0,0
0,0,1,3.1207,3.4413,0.9522,1.558,0.002082866,6.499999762,0,0.570759833,0,0,0
0,0,0,2.9173,5.2683,0.1772,1.6621,0.003976279,6.499999762,0,0.79150629,0,0,0
0,1,0,2.966,5.2114,1.134,1.615,0.004484154,6.499999762,0,0.989609659,0,0,0
0,0,0,2.9275,6.3288,0.5212,1.7919,0.003313407,6.499999762,0,0.998226941,0,0,0
0,1,0,3.002,4.2414,0.2041,1.7005,0.006395736,6.499999762,0,1,0,0,0
0,1,1,2.9574,4.4727,0.0964,1.7412,0.005308717,6.499999762,0,1,0,0,0
0,1,0,3.1479,4.4756,1.8338,1.6237,0.005495727,6.499999762,0,0.970751941,0,0,0
0,0,0,2.9537,3.8693,0.8101,1.8,0.006297187,6.499999762,0,0.95017916,0,0,0
0,0,0,3.1135,2.5776,0.7116,0.9482,0.005684921,6.499999762,0,0.998002946,0,0,0
0,1,0,3.0785,3.4989,1.3009,1.4904,0.004872503,6.499999762,0,0.919351399,0,0,0
0,1,0,3.1367,5.0018,2.9579,1.5989,0.003060541,6.499999762,0,0.939337015,0,0,0
0,0,1,2.9368,4.8461,0,1.6859,0.002111141,6.499999762,0,0.870165408,0,0,0
0,1,0,3.1138,4.0747,0.7,1.4938,0.001959021,6.499999762,0,0.549537182,0,0,0
0,0,1,3.1419,3.1058,0.6768,1.5457,0.002737197,6.499999762,0,0.380349964,0,1,0
0,1,0,3.1336,3.711,0.5619,1.479,0.003637988,6.499999762,0,0.279243916,0,0,0
0,0,1,3.0158,3.5435,0.7305,1.4471,0.003846409,6.499999762,0,0.620759308,0,0,0
0,0,1,2.9762,3.3449,0.3454,1.3972,0.005174383,6.499999762,0,0.695915401,0,0,0
0,1,0,2.9771,3.3149,0.9187,1.4018,0.00255282,6.499999762,0,0.100874968,0,0,0
0,1,0,2.9706,4.2756,1.0831,1.9051,0.002120784,6.499999762,0,0.771739125,0,0,0
0,0,0,3.0169,3.47,0.9449,1.6811,0.00546919,6.499999762,0,0.874806583,0,0,0
0,0,0,6.9637,2.6234,1.0499,1.4746,0.009075635,13.09999973,0,0.176612094,0,0,1
0,0,1,17.843,4.5363,1.7387,2.4465,0.217519477,13.09999973,0,0.994930089,1,1,1
0,1,0,7.0279,2.578,1.484,1.4295,0.024786921,13.09999973,0,0.226780891,0,1,1
1,1,0,17.9097,3.4014,1.3927,2.1114,0.571483612,13.09999973,0,0.999184728,1,1,1
0,0,1,7.0092,2.4786,1.2514,1.3598,0.018946527,13.09999973,0,0.203943387,0,1,1
0,1,0,18.1187,4.9223,1.5746,2.5405,0.175277486,13.09999973,0,0.665600538,1,0,1
0,1,0,7.0344,3.1322,1.0642,1.8264,0.026171386,13.09999973,0,0.502039194,0,1,1
0,0,1,17.7076,5.1075,1.5787,2.452,0.175099939,13.09999973,0,0.366593659,1,0,1
0,1,1,7.1507,3.0114,1.2806,1.6965,0.033912763,13.09999973,0,0.192801207,0,0,1
0,1,0,7.2786,3.211,1.6155,1.8593,0.04573682,13.09999973,0,0.414594799,0,0,1
0,0,1,17.814,3.3175,1.2632,2.1573,0.269950598,13.09999973,0,0.647010803,1,1,1
0,0,0,7.138,3.5596,1.3272,1.6606,0.048613057,13.09999973,0,0.584801018,0,0,1
0,1,0,7.0658,4.7445,1.7544,2.4565,0.042146679,13.09999973,0,0.796878219,0,0,1
0,1,1,17.9187,4.8968,1.4841,2.7571,0.142727986,13.09999973,0,0.981964409,1,0,1
0,1,1,7.1755,3.5705,1.2675,1.9259,0.099101111,13.09999973,0,0.055959117,0,0,1
1,1,0,18.3314,3.4608,1.4902,2.5475,0.584308863,13.09999973,0,0.899185002,1,1,1
0,0,0,7.2779,2.9304,1.3405,1.6758,0.144753292,13.09999973,0,0.181092039,0,1,1
0,0,1,17.516,5.6728,1.7513,3.1445,0.14019753,13.09999973,0,0.708357155,1,0,1
1,0,0,7.2802,2.716,1.1901,1.7163,0.343726814,13.09999973,0,1,0,1,1
0,1,0,17.6552,5.4219,1.9083,2.495,0.20823893,13.09999973,0,0.882979512,1,0,1
0,1,0,7.2427,3.0853,1.2817,1.9286,0.053046517,13.09999973,0,0.621906281,0,1,1
0,1,0,18.0929,5.373,2.0984,3.2583,0.102233469,13.09999973,0,0.957800269,1,0,1
0,1,1,7.1726,7.3596,2.4932,3.2749,0.08830829,13.09999973,0,0.64636153,0,0,1
0,1,1,17.5766,4.4805,1.4831,2.3363,0.253735065,13.09999973,0,0.653226495,1,0,1
0,0,1,7.165,2.9802,1.2181,2.0825,0.377431959,13.09999973,0,0.73174876,0,0,1
0,1,0,17.8594,5.4226,1.7082,2.3025,0.201675326,13.09999973,0,0.893660307,1,0,1
0,0,1,7.0455,3.7413,1.4227,1.9093,0.021559861,13.09999973,0,0.185802609,0,0,1
0,1,0,18.1246,3.2528,1.2467,1.8779,0.334479094,13.09999973,0,0.149056152,1,0,1
0,1,0,7.0836,3.408,1.3763,1.9095,0.24745892,13.09999973,0,0.343484908,0,0,1
1,0,0,17.6802,3.1906,1.4045,2.1426,0.580564678,13.09999973,0,0.863954186,1,1,1
0,1,0,7.1181,4.2929,1.8202,2.5095,0.040474284,13.09999973,0,0.922239602,0,0,1
0,1,1,17.9515,4.6608,1.6395,2.2573,0.163061574,13.09999973,0,0.435943753,1,1,1
0,0,0,7.1537,4.9991,1.6622,2.5672,0.065071225,13.09999973,0,0.43734923,0,0,1
1,1,1,17.673,3.024,1.2225,1.8782,0.59934926,13.09999973,0,0.639757156,1,1,1
0,0,0,7.2281,4.2868,1.3344,2.1624,0.068856269,13.09999973,0,0.240527898,0,0,1
0,0,1,18.1918,3.3335,1.245,1.9667,0.249870822,13.09999973,0,0.334499598,1,0,1
0,0,0,7.2088,3.9025,1.4008,1.9954,0.07041394,13.09999973,0,0.553476453,0,0,1
0,1,0,18.1734,3.0632,1.3991,1.7602,0.127538055,13.09999973,0,0.271127075,1,1,1
0,0,1,18.249,3.1533,1.2261,1.9708,0.160649896,13.09999973,0,0.80992353,1,1,1
0,0,1,7.0875,3.8428,1.4188,2.0321,0.127040565,13.09999973,0,0.316703856,0,0,1
0,0,0,18.0705,4.2628,1.5472,2.2045,0.041354693,13.09999973,0,0.71022445,1,0,1
0,0,1,7.1549,3.235,1.2834,2.0589,0.298438817,13.09999973,0,0.908790827,0,0,1
0,0,1,18.2671,3.7383,1.3406,2.0697,0.172873631,13.09999973,0,0.573134661,1,0,1
0,0,1,7.0128,3.6784,1.3547,1.8375,0.098847821,13.09999973,0,0.328016728,0,0,1
0,1,1,18.1741,4.031,1.3461,2.0068,0.061422575,13.09999973,0,0.432900727,1,0,1
0,1,1,7.3129,4.1052,1.2914,2.0507,0.052400552,13.09999973,0,0.492432684,0,0,1
0,1,1,18.1978,3.9499,1.4632,2.4444,0.127883583,13.09999973,0,0.554942846,1,1,1
0,0,0,17.7514,3.7487,1.2969,1.8734,0.033614252,13.09999973,0,0.419250727,1,0,1
0,0,1,17.9268,5.3728,1.6825,2.7734,0.061790172,13.09999973,0,0.482190698,1,0,1
0,1,0,7.1778,5.681,1.8154,2.6249,0.140781298,13.09999973,0,0.857356191,0,0,1
0,1,0,18.4023,5.2512,1.6536,2.4686,0.175918221,13.09999973,0,0.409280419,1,0,1
0,1,0,7.1003,4.1979,1.3999,2.2056,0.056321565,13.09999973,0,0.657491744,0,0,1
0,1,0,18.2314,6.7235,2.2159,2.8684,0.147684768,13.09999973,0,0.859265924,1,1,1
0,1,1,7.0255,4.3146,1.422,2.1599,0.15884991,13.09999973,0,0.289903224,0,0,1
0,1,1,7.3151,6.9052,2.1812,2.7206,0.221145302,13.09999973,0,0.787983298,0,0,1
0,0,0,18.6455,6.5948,2.2654,4.887,0.063849188,13.09999973,0,1,1,1,1
0,0,1,7.3861,9.1151,3.144,3.9016,0.069332935,13.09999973,0,0.997278988,0,0,1
0,0,1,18.3535,8.8767,3.162,5.643,0.060184706,13.09999973,0,0.981687367,1,1,1
0,0,0,7.2206,6.9756,1.9237,3.3128,0.066739604,13.09999973,0,0.558621705,0,0,1
0,0,1,18.2427,8.5854,2.7677,3.7679,0.072856538,13.09999973,0,0.974653065,1,1,1
0,0,1,7.2198,11.755,5.1791,6.7844,0.027147567,13.09999973,0,0.951570213,0,0,1
0,1,1,18.1357,9.1444,2.6714,4.5313,0.045137491,13.09999973,0,1,1,1,1
0,0,1,7.3221,9.6144,3.4045,5.1305,0.039988529,13.09999973,0,1,0,1,1
0,0,0,18.562,5.8948,2.254,4.1381,0.142053664,13.09999973,0,1,1,1,1
0,0,1,7.2848,8.6465,2.9093,4.9036,0.082816273,13.09999973,0,1,0,1,1
0,1,1,18.7363,6.3888,2.1079,3.3099,0.220353007,13.09999973,0,0.984105289,1,1,1
0,1,1,7.1874,8.0147,1.9117,3.8069,0.061037373,13.09999973,0,1,0,1,1
0,0,1,18.2704,8.4148,3.1333,3.8431,0.067852922,13.09999973,0,0.996509731,1,0,1
